Time,ETH Price,Fast Gwei,Average Gwei,Slow Gwei,Fast Mins,Average Mins,Slow Mins,Fast tx USD,Average tx USD,Slow tx USD,Fast erc tx USD,Average erc tx USD,Slow erc tx USD
2021-01-11 14:49:07.117297,1064.13,117.0,117.0,117.0,117.0,0.5,0.5,0.5,0.5,2.61,2.61,2.61,2.61,9.96,9.96,9.96,9.96
2021-01-11 14:52:07.565975,1063.44,117.0,117.0,117.0,117.0,0.6,0.6,0.6,0.6,2.61,2.61,2.61,2.61,9.95,9.95,9.95,9.95
2021-01-11 14:55:08.065343,1055.33,489.0,82.0,81.0,489.0,0.5,0.5,2,13.4,10.84,10.84,1.82,1.8,41.28,41.28,6.92,6.84
2021-01-11 14:58:08.552654,1061.72,106.0,82.0,75.0,116.0,0.6,0.5,1.9,18.1,2.59,2.36,1.83,1.67,9.85,9.0,6.96,6.37
2021-01-11 15:01:09.260288,1061.72,199.0,82.0,75.0,199.0,0.5,0.5,1.7,16.4,4.44,4.44,1.83,1.67,16.9,16.9,6.96,6.37
2021-01-11 15:04:09.917686,1064.08,105.0,82.0,75.0,110.0,0.7,0.6,2.1,20.5,2.46,2.35,1.83,1.68,9.36,8.94,6.98,6.38
2021-01-11 15:07:10.374980,1070.33,105.0,82.0,75.0,110.0,0.8,0.6,2.7,24.9,2.47,2.36,1.84,1.69,9.42,8.99,7.02,6.42
2021-01-11 15:10:10.835531,1070.33,105.0,82.0,78.0,110.0,0.9,0.7,3.2,25,2.47,2.36,1.84,1.75,9.42,8.99,7.02,6.68
2021-01-11 15:13:11.391809,1077.79,105.0,90.0,75.0,109.0,0.5,0.5,3.6,17.1,2.47,2.38,2.04,1.7,9.4,9.05,7.76,6.47
2021-01-11 15:16:11.895255,1077.79,106.0,83.0,80.0,109.0,0.6,0.6,2.1,16.8,2.47,2.4,1.88,1.81,9.4,9.14,7.16,6.9
2021-01-11 15:19:12.468226,1074.89,101.0,88.0,84.0,109.0,0.7,0.6,1.8,10.3,2.46,2.28,1.99,1.9,9.37,8.69,7.57,7.22
2021-01-11 15:22:12.987446,1081.09,144.0,89.0,83.0,144.0,0.5,0.5,2.1,14.7,3.27,3.27,2.02,1.88,12.45,12.45,7.7,7.18
2021-01-11 15:25:13.476512,1086.39,122.0,91.0,83.0,122.0,0.5,0.5,1.7,13,2.78,2.78,2.08,1.89,10.6,10.6,7.91,7.21
2021-01-11 15:28:20.003096,1086.39,176.0,91.0,88.0,176.0,0.5,0.5,1.9,11.7,4.02,4.02,2.08,2.01,15.3,15.3,7.91,7.65
2021-01-11 15:31:20.498276,1083.29,133.0,93.0,83.0,133.0,0.5,0.5,1.7,14.9,3.03,3.03,2.12,1.89,11.53,11.53,8.06,7.19
2021-01-11 15:34:21.009544,1082.87,150.0,96.0,83.0,150.0,0.5,0.5,1.7,18.6,3.41,3.41,2.18,1.89,12.99,12.99,8.32,7.19
2021-01-11 15:37:21.532683,1083.95,109.0,97.0,86.0,122.0,0.5,0.4,3.2,20.8,2.78,2.48,2.21,1.96,10.58,9.45,8.41,7.46
2021-01-11 15:40:22.062744,1083.95,119.0,97.0,88.0,122.0,0.5,0.5,1.3,12.2,2.78,2.71,2.21,2.0,10.58,10.32,8.41,7.63
2021-01-11 15:43:22.579894,1076.98,112.0,96.0,84.0,122.0,0.5,0.4,1.2,10.4,2.76,2.53,2.17,1.9,10.51,9.65,8.27,7.24
2021-01-11 15:46:23.078208,1086.03,111.0,96.0,84.0,122.0,0.5,0.4,1.1,9.3,2.78,2.53,2.19,1.92,10.6,9.64,8.34,7.3
2021-01-11 15:49:23.566805,1086.03,111.0,92.0,83.0,122.0,0.4,0.4,3.5,12.3,2.78,2.53,2.1,1.89,10.6,9.64,7.99,7.21
2021-01-11 15:52:24.050607,1093.16,111.0,90.0,75.0,122.0,0.5,0.4,1.2,10.6,2.8,2.55,2.07,1.72,10.67,9.71,7.87,6.56
2021-01-11 15:55:24.602010,1093.16,109.0,88.0,70.0,122.0,0.5,0.4,1.2,10.9,2.8,2.5,2.02,1.61,10.67,9.53,7.7,6.12
2021-01-11 15:58:25.096763,1094.23,107.0,84.0,64.0,122.0,0.4,0.4,3.7,17.2,2.8,2.46,1.93,1.47,10.68,9.37,7.35,5.6
2021-01-11 16:01:25.589885,1092.91,107.0,80.0,58.0,122.0,0.5,0.4,1.4,11.8,2.8,2.46,1.84,1.33,10.67,9.36,6.99,5.07
2021-01-11 16:04:26.304201,1092.39,114.0,80.0,56.0,122.0,0.5,0.4,1.9,19,2.8,2.62,1.84,1.28,10.66,9.96,6.99,4.89
2021-01-11 16:07:26.830401,1092.39,117.0,80.0,56.0,122.0,0.5,0.5,1.9,19.8,2.8,2.68,1.84,1.28,10.66,10.22,6.99,4.89
2021-01-11 16:10:27.340602,1084.02,101.0,79.0,56.0,120.0,0.4,0.3,4,13.9,2.73,2.3,1.8,1.27,10.41,8.76,6.85,4.86
2021-01-11 16:13:27.793177,1084.02,114.0,79.0,67.0,119.0,0.5,0.4,1.8,13.2,2.71,2.6,1.8,1.53,10.32,9.89,6.85,5.81
2021-01-11 16:16:28.266315,1067.22,111.0,79.0,67.0,119.0,0.4,0.4,3.7,8.4,2.67,2.49,1.77,1.5,10.16,9.48,6.74,5.72
2021-01-11 16:19:28.762727,1067.22,113.0,80.0,80.0,119.0,0.5,0.4,1.7,1.7,2.67,2.53,1.79,1.79,10.16,9.65,6.83,6.83
2021-01-11 16:22:29.248474,1058.57,115.0,80.0,80.0,118.0,0.5,0.5,2,2,2.62,2.56,1.78,1.78,9.99,9.74,6.77,6.77
2021-01-11 16:25:32.735119,1058.57,115.0,80.0,80.0,119.0,0.5,0.5,2.1,2.1,2.65,2.56,1.78,1.78,10.08,9.74,6.77,6.77
2021-01-11 16:28:33.200053,1057.45,115.0,84.0,84.0,121.0,0.5,0.4,1.4,1.4,2.69,2.55,1.87,1.87,10.24,9.73,7.11,7.11
2021-01-11 16:31:33.664582,1057.45,117.0,83.0,79.0,121.0,0.5,0.4,1.5,9.4,2.69,2.6,1.84,1.75,10.24,9.9,7.02,6.68
2021-01-11 16:34:34.528662,1051.82,114.0,86.0,76.0,121.0,0.5,0.4,1.2,9.6,2.67,2.52,1.9,1.68,10.18,9.59,7.24,6.4
2021-01-11 16:37:35.169612,1051.82,115.0,85.0,82.0,121.0,0.5,0.4,1.3,8.5,2.67,2.54,1.88,1.81,10.18,9.68,7.15,6.9
2021-01-11 16:40:35.656389,1060.9,114.0,98.0,98.0,121.0,0.5,0.4,0.8,0.8,2.7,2.54,2.18,2.18,10.27,9.68,8.32,8.32
2021-01-11 16:43:36.129436,1060.9,114.0,98.0,98.0,121.0,0.4,0.4,0.8,0.8,2.7,2.54,2.18,2.18,10.27,9.68,8.32,8.32
2021-01-11 16:46:36.637158,1067.87,114.0,85.0,83.0,121.0,0.5,0.4,1.2,7.1,2.71,2.56,1.91,1.86,10.34,9.74,7.26,7.09
2021-01-11 16:49:37.121920,1067.87,113.0,85.0,80.0,121.0,0.5,0.4,1.1,7.7,2.71,2.53,1.91,1.79,10.34,9.65,7.26,6.83
2021-01-11 16:52:37.603252,1071.61,114.0,84.0,80.0,121.0,0.5,0.4,1.2,6.9,2.72,2.57,1.89,1.8,10.37,9.77,7.2,6.86
2021-01-11 16:55:38.118186,1071.61,118.0,80.0,80.0,121.0,0.5,0.5,1.3,1.3,2.72,2.66,1.8,1.8,10.37,10.12,6.86,6.86
2021-01-11 16:58:38.607133,1063.69,113.0,73.0,65.0,121.0,0.5,0.4,1.3,9.7,2.7,2.52,1.63,1.45,10.3,9.62,6.21,5.53
2021-01-11 17:01:39.203125,1063.69,113.0,73.0,59.0,121.0,0.5,0.5,1.3,11.1,2.7,2.52,1.63,1.32,10.3,9.62,6.21,5.02
